cleaned_text,sentiment,sentiment_score,source
bang ntar tag pak pur,neutral,0.9987095594406128,tiktok
kalau lapor masa badan bagaimana akses kak,neutral,0.991990864276886,tiktok
tepuk tangan mending kalian cari solusi biar hari emosi sama sistem,negative,0.9966337084770203,tiktok
hai kak mohon maaf atas ketidaknyamanannya atas kendala sebut sedang tangan tim kait mohon kenan coba kala kak akses coretax sila coba laku ikut laku clear cache cookies browser,neutral,0.9943180680274963,twitter
kasih tau pak pur siapa ngasih data,neutral,0.9846481084823608,tiktok
jabat perintah sibuk banget bikin tepuk tepuk giniaaann untung,negative,0.9991809725761414,tiktok
tebak reaksi purbaya,neutral,0.45596843957901,tiktok
punya daftar daftar cek keluar nama pas email sama nomer telpon cara bagaimana,negative,0.5865979194641113,tiktok
makas dukung pilih kena imbas bobrok perintah lanjut mulyono,negative,0.8372782468795776,tiktok
bisik musti ganti semua tuh,negative,0.9593017101287842,tiktok
buat mau sat set gamau pusing pilih tepat,positive,0.9897894263267517,tiktok
wkwk iya website coretax banyak bnget bug lag,negative,0.9981081485748291,twitter
pake cpanel awal banget ajar dulu,positive,0.5473324656486511,tiktok
luhut,negative,0.9945492148399353,tiktok
november ber apa ama ramai aktivasi akun coretax yuk kawanpajak informasi lengkap kawanpajak cek aktivasi akun coretax urus pajak makin relax,neutral,0.9698269963264465,twitter
email tidam sesuai padahal sesuai,negative,0.9969615340232849,tiktok
posisi,negative,0.9987393021583557,tiktok
proyek mark sekian padahal sampe puluh juta,negative,0.8672707080841064,tiktok
deepsek coretax janggal banyak banget,negative,0.9856278896331787,tiktok
pernah daftar tiba terang daftar nyoba aktifasi email hpnya sesuai memang pernah daftar jadi bingung email sama siapaa isi,negative,0.6663227677345276,tiktok
anggar astagaaa bikin geleng kepala imbang kualitas,negative,0.998330295085907,tiktok
web coretax error mulu jirr kek website bikin sama anak magang,negative,0.9991839528083801,twitter
pandu resmi cara akses akun coretax simak,neutral,0.9978370070457458,twitter
coretax memang kampret kok kira koneksi error nyata website beres wkwkwk,negative,0.9993645548820496,twitter
banyak habis gaji pegawai djp non job kan jadi pic coretax grade gila,negative,0.9972718358039856,tiktok
bagi uang pagi siang sore nanya terus pak internet ganggu kan,neutral,0.807496964931488,tiktok
kakak laku reset autentikasi faktor masuk email upa kode pulih laku menit kakak antisipasi salah akses laman coretax langkah langkah ikut,neutral,0.9965050220489502,twitter
usah bayar pajak,negative,0.95833420753479,tiktok
kendala silang terus,neutral,0.9933417439460754,tiktok
pakar tanya bagaimana cara port rdp vnc coretax ubah jadi lebih secure coretax system cots tangan qualysoft asal korea selatan tantang bang jawab coretax purbaya menkeu fyp viral,negative,0.9737375974655151,twitter
expect raymond cursing,neutral,0.6853432655334473,tiktok
kak konfirmasi bea cukai info hrus tanya pihak djp kak seperti serentak kak eror data migrasi coretax dpp jadi kali lipat misal dpp pib juta coretax jadi juta ppn sesuai bgmn kak,neutral,0.9184347987174988,twitter
kaya website coretax memang akses pas jam jam sepi,positive,0.7417705655097961,twitter
hidup cuma sekali jadi wni,negative,0.9987698197364807,tiktok
tag purbaya biar undang,neutral,0.9367613792419434,tiktok
harga asli segitu,negative,0.8384044766426086,tiktok
apa jangan jangan sengaja biar kena denda wkwk,negative,0.8975356817245483,tiktok
expect raymond cursing,neutral,0.6853432655334473,tiktok
buat rapat hotel tnya baru buat aplikasi bayar anak magang cuma budget,negative,0.9313793778419495,tiktok
komputer salah satu akun user guna nama server coretax tangkap layar edar sebut sama sekali asal komputer milik djp khusus server coretax djp jadi jangan khawatir kawanpajak,neutral,0.5045819282531738,twitter
coretax jelek bgtt gakuat tahun gaada bener benernya,negative,0.9995001554489136,twitter
sampe stress ngurusin npwp website coretax bintang,negative,0.9850879311561584,twitter
berani senggol istri pas tgl lapor pajak semenjak coretax jadi nambah,negative,0.7681460976600647,tiktok
kayak tau negeri konoha bang,negative,0.9981531500816345,tiktok
bawa kartu keluarga kak pernah minta soal kata data dukcapilnya galengkap coretax,neutral,0.9979312419891357,twitter
daftar jam malam sampe jam malam untung sabar setinggi harap,positive,0.9968210458755493,tiktok
kayak tau pake rapat lah,negative,0.5386956930160522,tiktok
kata lucu,neutral,0.7369155287742615,tiktok
perintah make programmer magang bang jadi kasih oke sisa buat pribadi,negative,0.8655130863189697,tiktok
asliiiiii mempersulittttttttt hidup coretax,negative,0.9993394017219543,tiktok
teryata benar pakai bootstrap mirip projek bawah,positive,0.9079696536064148,tiktok
biaya meeting sbeelum app jadi hotel transportasi listirk pulsa makan pagi siang malam subuh,neutral,0.9955314993858337,tiktok
kapan revolusi indonesia banyak banget korup tinggal nunggu napoleonnya wkwk,negative,0.9856572151184082,tiktok
pantesan error mulu buka benerin sistem malah tepok pajak,negative,0.9995005130767822,tiktok
kpk segera sidak djp,neutral,0.996864378452301,tiktok
capek banget banggg,negative,0.8889338970184326,tiktok
kalau lihat postingan medsos nge klaim kalau server coretax djp aman akses pihak luar pasti sebut benar alias hoaks,negative,0.9949581027030945,twitter
pakek tanya,negative,0.40034618973731995,tiktok
angkapan layar tunjuk tulis server coretax layar login sistem windows komputer salah satu akun user guna nama server coretax,neutral,0.9970133304595947,twitter
masuk pribadi baru project kaya,negative,0.6719446182250977,tiktok
bapak santoso selaku camat jagakarsa periode imbau seluruh kawanpajak segera laku aktivasi akun coretax lalu laman yuk segera aktivasi akun coretax urus pajak jadi makin mudah cepat relax,neutral,0.9952213168144226,twitter
uang masuk rekening pribadi mknya error,negative,0.6069967746734619,tiktok
sekarang bayar pajak karna coretax bikin pusing bikin emosi,negative,0.9986608028411865,tiktok
website coretax memang error apa gimanasi help,negative,0.561614990234375,twitter
nah begini cek balance gampang ngomong kan pak,neutral,0.836669385433197,tiktok
bkin atur baru website server akses sulit hadeeh coretax,negative,0.9985211491584778,twitter
sdm rendah langsung paham tau cuma triliun tiktok,negative,0.9992639422416687,tiktok
pemberitahuan lalu coretax laku menu layan wajib pajak layan administrasi buat mohon pilih nomor janji temu lalu pilih pic layan pasti mohon aju badan lalu impersonate pic kak tks fani,neutral,0.9958602786064148,twitter
hai kak kakak hendak npwp aktif mohon aktif npwp nonaktif aju online lalu akun coretax wajib pajak menu portal ubah status aktif nonaktif,neutral,0.9982430934906006,twitter
hai kak jelas jenis pajak website maksud mana bayar pajak masa mulai januari guna coretax kak tks adhn,neutral,0.8454330563545227,twitter
dana haji ikn pertamina timah emas tanah laut hotel fairmont listrik letkol bahlil coretax sirekap korupsi mana kolusi mana nepotisme mana sistem kontrol jalan,negative,0.962311863899231,twitter
aktivasi lewat coretax nder tau minta efin sekarang,neutral,0.9841741323471069,twitter
terap tax treaty pasti lawan transaksi wpln milik form dgt sesuai per atau certificate residence tambah informasi mohon skd wpln dpt aju lalu coretax menu layan wajib pajak layan administrasi,neutral,0.9988253712654114,twitter
bikin mal lapor transparan guna hasil pajak,negative,0.994681179523468,tiktok
anak magang terlubat web coretax pura liat,negative,0.9339648485183716,tiktok
padahal gaji pns potong tiap bulan buat dana pensiun padahal anggota dpr kerja cuma sekian periode dapet pensiun berani senggol sedikit coretax ngerugiin negara sekian triliun konglomerat pernah bayar pajak berani cuma sama umbi,negative,0.9989069700241089,twitter
cari core tax ngakak,neutral,0.9936002492904663,tiktok
cemana server buat terra wkwkwkwkwkwk jadi ngantri budaya antri kata,negative,0.9017011523246765,tiktok
nanti selesai laku daftar kakak terima surat terbit akun wajib pajak email daftar surat sebut muat kata sandi login coretax kakak perlu laku aktivasi akun kak,neutral,0.996382474899292,twitter
bayar bayar mulu duit korupsi,negative,0.9987826943397522,tiktok
kalau nyata hasil karya anak magang percaya bang,negative,0.47536739706993103,tiktok
anjay pusing dikit gegara coretax,negative,0.9939144253730774,twitter
kan megang duit bapak,negative,0.9204164147377014,tiktok
alhamdulillah amanah proses cepat,positive,0.9990721940994263,tiktok
ubah data email nomor telepon coretax aju lalu telepon kring pajak live chat maupun langsung kpp kpkp dekat daftar alamat kpp kpkp tks kmah,neutral,0.9980828762054443,twitter
lahh buka web salah cara bang gmana gitu tau usah bikin video kalau blum tau,negative,0.9989504814147949,tiktok
maklum web beli luar punya heran pas eksekusi kudu doa dulu,negative,0.8532603979110718,tiktok
kata purbaya capek kliatan muka,negative,0.998116135597229,tiktok
hasil laku ubah data akun coretax mohon sedia tunggu proses sinkronisasi data hingga data email daftar djp online ikut ubah tks dana,neutral,0.9984095692634583,twitter
sila pasti kakak menginputkan passphrase sesuai buat daftar kode otorisasi djp passphrase diinput benar alami kendala sebut sila laku langkah ikut akses laman coretax,neutral,0.996783971786499,twitter
daftar data ekonomi terus tiba tiba halaman awal sekarang verifikasi nomor,neutral,0.9679256677627563,tiktok
belum pake coretax aplikasi website pisah aplikasi itungan menit langsung selesai upload sekarang upload biji faktur pajak loadingnya menit errornya ngulang bersihin cache segala macam suruh,negative,0.7930583357810974,twitter
sila pilih registrasi kak cara halaman depan coretax klik daftar sini orang milik nik registrasi tks ihan,neutral,0.9968354105949402,twitter
pake xampp,negative,0.9839619398117065,tiktok
buat makan kerja biaya admin sogok pihak wenang dinner,negative,0.9436615705490112,tiktok
allah wni,negative,0.998873770236969,tiktok
heran erorrr mulu padahal web perintah,negative,0.9991503953933716,tiktok
wkwkwk anak pajak kantor heboh terus malah treak anak ngeleg terus yaaa,negative,0.9992762207984924,tiktok
kapan investigasi atas dana dapet pepes kosong nama coretax,neutral,0.7150351405143738,twitter
tangkap layar tunjuk tulis server coretax layar login sistem windows komputer salah satu akun user guna nama server coretax,neutral,0.9964708089828491,twitter
bayangin bayar pajak lapor,negative,0.9955839514732361,tiktok
brapa,negative,0.7741195559501648,tiktok
halo min verifikasi langkah coretax nonaktif belum and pernah aktif,neutral,0.9966386556625366,twitter
website coretax sekarang akses,neutral,0.7406859397888184,twitter
audit ituuuhh,negative,0.8544702529907227,tiktok
kata tahun depan hehe,negative,0.9769624471664429,tiktok
malah jadi makin yakin coretax cuma cara pegawai pajak buat muterin uang rakyat bayangin api akses mudah console,negative,0.8714002966880798,tiktok
menteri uang indonesia purbaya yudhi sadewa ungkap sistem coretax integrasi teknologi baca lengkap coretax kecerdasanbuatan purbayayudhisadewa crypto cryptonews asetkripto beritakripto,neutral,0.9923800230026245,twitter
tampil era majapahit,positive,0.9456709027290344,tiktok
tindak lanjut baik gar bawah laku bukan malah balik sama mantan,negative,0.9756657481193542,tiktok
kalau pake coretax lama arti dana buat bikin aplikasi baru kembali dongg kalau apa masuk pasal korupsi,negative,0.9583532810211182,twitter
coretax terbit,neutral,0.8538000583648682,tiktok
buka website coretax begini,negative,0.584412693977356,twitter
ubuntu xampp php ajar smk bang bener banget,negative,0.9505994915962219,tiktok
tpi memang situs perintah susah banget akses,negative,0.9982849955558777,tiktok
perintah biasa pake developer murah harga segitu mark pernah emosi banget ngedaftarin kakak bikin account pajak lebih emosi niat panjang sim pake aplikasi korlantas jijik,negative,0.9989736080169678,tiktok
mau bayar pajak sulit kalau bayar,negative,0.9981011748313904,tiktok
coretax habis duit rakyat trilyun indonesia hasil abal abal lot kembali sistem faktur djp online tinggal update fitur mafia proyek usut,negative,0.9991297125816345,tiktok
kena sidak kena sidak kena sidak,neutral,0.9951552152633667,tiktok
salah server kali bang,negative,0.990740180015564,tiktok
tim pajak kerja jam pagi wkwkwkwk,neutral,0.8883851766586304,tiktok
emggak sesderhana,negative,0.9988412261009216,tiktok
masa paham,negative,0.9988434314727783,tiktok
bagi address mulu kak,neutral,0.9870908260345459,tiktok
all tawar jasa konsultan pajak freelance tangan perlu buat npwp administrasi paja hitung masa tahun badan maupun lapor pph badan lapor ppn konsultanpajak pajak coretax cuan,neutral,0.9801396131515503,twitter
coretax,negative,0.9975143671035767,twitter
coretax produk gagal,negative,0.9978349804878235,tiktok
audittt,neutral,0.9974223375320435,tiktok
nonton buka coretax muter,neutral,0.9219596982002258,tiktok
mau nanges,negative,0.8570502400398254,tiktok
tadi baca kata nama webnya coretax wkww,neutral,0.9980630278587341,twitter
sumpah website perintah gembel banget mau nagih weeeey coretax bangke,negative,0.9994139671325684,twitter
tujuh bang sistem ready malah realese,negative,0.9934758543968201,tiktok
bayar bayar mulu duit korupsi,negative,0.9987826943397522,tiktok
harap apas sama negara,positive,0.7820835709571838,tiktok
wkwkwk website perintah semua,negative,0.993380069732666,tiktok
hai kak mohon maaf atas ketidaknyamanannya kendala kode verifikasi otp masuk jadi laku daftar npwp lalu coretax,neutral,0.9665536284446716,twitter
duit yakin potong tikus kasih anak paling,negative,0.9944737553596497,tiktok
kalau biaya dikit lak korup,negative,0.990345299243927,tiktok
titik cuapeeekkk banget sama konoha ini,negative,0.9988501071929932,tiktok
bikin coretax dana jadi kek gitu ide sederhana ngabisin puluh hasil mungkin lebih kacau perintah,negative,0.9955305457115173,twitter
hai kak mohon maaf atas ketidaknyamanannya informasi resmi ada ganggu kendala menu faktur coretax kak apabila kendala akses coretax sila coba langkah langkah ikut,neutral,0.9913512468338013,twitter
min pib masuk prepopulated coretax boleh input manual iya mohon info step step terimakasih,neutral,0.9858779907226562,twitter
kan baru biaya kembang bang kan pns bang awal biaya rencana meeting hotel bintang lama minggu full board lalu meeting seleksi vendor minggu hotel bintang meeting menang vendor meeting lain,negative,0.7041303515434265,tiktok
sri moga dosa dosa ampun huek,positive,0.712753176689148,tiktok
sela giat serta beri waktu tanya diskus langsung kena kendala tanya putar teknis lapor pajak guna aplikasi coretax djp turut simulasi bagi sesi praktik,neutral,0.9955204725265503,twitter
hai kak mohon maaf atas ketidaknyamanannya panjang kode billing bentuk lapor masa setor ntpn status tunggu bayar arti bayar sebut proses sinkronisasi masuk coretax kak,neutral,0.8545587062835693,twitter
ingat situs resmi coretax djp cuma satu bukan pakai akhir com domain domain aneh lain pasti kawanpajak selalu cek alamat situs akses kanal resmi djp bagi info teman keluarga,neutral,0.8871040940284729,twitter
suluh pajak kanwil djp jakarta utara beri edukasi coretax renjani edukasi tuju bekal mahasiswa praktik langsung bantu wajib pajak,neutral,0.9985474944114685,twitter
kalah budget buat,negative,0.9887469410896301,tiktok
dialihin semua coretax kaya monyet,negative,0.9956576824188232,twitter
syulitt bangeett,negative,0.9954749941825867,tiktok
pak pres tuh baca masuk bagus bagus rakyat kadang baca bijak perintah tuh kek apa jelas banget macam coretax tau website sampah dipaksain buat pake alhasil kacau balau kan terima negara,negative,0.9992545247077942,twitter
buat beli tas bang,neutral,0.9564296007156372,tiktok
kakak menginput manual lalu buat dokumen pajak masuk format isi nomor dokumen coretax nomor daftar pib digit ntpn lembar pib dapat nomor daftar pib bagaimana maksud,neutral,0.9989027976989746,twitter
bikin stress mikirin operasional kan,negative,0.998765230178833,tiktok
sila buat bupot pph pasal masing masing jenis hasil terima lalu coretax bagi fasiltas paja sila pilih pph tanggung perintah dtp fasilitas hasil dtp kak,neutral,0.9928086996078491,twitter
seminar pajak kupas tuntas susun tahun amp mitigasi risiko spdk periksa pajak era coretax early bird harga normal daftar sekarang lalu link scan poster,neutral,0.9900398850440979,twitter
selamat siang kemarin update pic pihak kait save muncul centang tanggung jawab jadi sekarang laku apa coretax mohon solusi,neutral,0.5729619264602661,twitter
tebak reaksi purbaya,neutral,0.45596843957901,tiktok
urus tahan aman rakyat sangat dukung prabowo urus ekonomi baik serah sama purbaya urus hukum baik prabowo cari menteri cakap punya integritas non parpol berani urus tani tambang ikan hutan teknologi serah sama teknorat non parpol jadi menteri prabowo presiden tinggal awas kerja menteri teknorat sebut indonesia maju,positive,0.8029558062553406,tiktok
tanya sri,neutral,0.9921040534973145,tiktok
kurang programer sebenernya memang perintah mau nilep uang,negative,0.9454770684242249,tiktok
indonesia buat beta tester,neutral,0.9988131523132324,tiktok
tau laah negeri,positive,0.8584338426589966,tiktok
gunggung sesuai pasal per terbit gunggung sistem coretax laku mekanisme impor xml template xml tata cara lihat taut ikut kak tks lief,neutral,0.9979106783866882,twitter
min tahun prepopulated unifikasi lihat website djp tahun lihat mana web djp muncul coretax opsi,negative,0.6191436648368835,twitter
asli lot parah bukan bagaimana cuma kerja pending banyak banget sekali tar ulang grgr error tag admin gerindra,negative,0.9989245533943176,tiktok
hai kak atur spesifikasi windows minimum akses website coretax tks goro,neutral,0.9490601420402527,twitter
woi sama hari,negative,0.9323119521141052,tiktok
asliiiii bikin badmood jirrr gua marah muluu kantor grgr corestress,negative,0.9993116855621338,tiktok
capekk banget asli sama coretax sampe sakit lembur mulu grgr program kocak,negative,0.9989585876464844,tiktok
bantuin negara bang,positive,0.9722201228141785,tiktok
jadi coretax laman website ain buat wajib pajak laporin pajak negara kak,neutral,0.9970815777778625,twitter
sok asik banget ajak,positive,0.9948033690452576,tiktok
bang coba bahas mangkas anggar seluruh bumi nyari bahas ketemu penasaran,negative,0.9478582143783569,tiktok
pakeeeee nanyaaaa yaaaaa perutttt samaaa dompettt lah lagiiii,negative,0.9864464998245239,tiktok
internal djp sendiri gejolak masalah coretax bilang sistem ready jangan rilis dlu banyak ken rilis langsung sekaligus uji coba,neutral,0.9234315156936646,tiktok
mula mau bikin npwp rasa emosi terus,negative,0.9980180263519287,tiktok
gapapa foto pas sekarang waktu pas kawanpajak aktivasi akun coretax djp registrasi kode otorisasi akses resmi,neutral,0.9235745668411255,twitter
nyata website djp online coretax beda gez huft kenapaa website kan tinggal pilih aktivasi akun wajib pajak hasil pilih opsi lupa password,negative,0.7598784565925598,twitter
iyaaa mulai taun depan lapor pribadi coretax yaa,neutral,0.6607514023780823,twitter
budget sekian buat berapa,neutral,0.892021656036377,tiktok
giat hadir narasumber kantor layan pajak kpp pratama tangerang timur beri jelas kena implementasi sistem coretax langkah modernisasi transformasi administrasi paja nasional,neutral,0.9970085024833679,twitter
hai open jasa buat npwp coretax yaa open selalu lewat whatsapp check bio insyaallah semua masalah bantuu terimakasii zonauang jasanpwp coretax,neutral,0.6091733574867249,twitter
kata dana apbn cair selesai coret,negative,0.7188754081726074,tiktok
terus sekarang impersonate badan error bla bla bla kelas negara bikin website aplikasi coretax kok busuk sekali sihhh kalau trial error undur dulu jangan wpnya suruh nge test aplikasi bikin susah,negative,0.9994834661483765,twitter
wkwkkw web perintah emng kek asw,neutral,0.9489255547523499,tiktok
text,negative,0.9768444895744324,tiktok
layan baru daftar npwp laku kapan mana bunyi terang djp lalu akun,neutral,0.9986704587936401,twitter
malu sama deepseek,negative,0.999174177646637,tiktok
coretax buat siapa bisa kaga login klik mohon ubah kata sandi muncul email phone number required isi yee goblok gila gila website,negative,0.9988753199577332,twitter
minimal tailwind lah masa boostrap,negative,0.9876002073287964,tiktok
coretax sama dana csr alir anggota,neutral,0.9979087114334106,twitter
kezell dengernya mana puasa,positive,0.6917150020599365,tiktok
coba login bang,neutral,0.9979495406150818,tiktok
viralin sampe minimal fyp anak pur,neutral,0.9981626868247986,tiktok
gagal detail email mulu,negative,0.9991306662559509,tiktok
jangan jangan tahu teknologia,negative,0.9983847141265869,tiktok
mantan dev pernah garap projek perintah uda paham masalah apa,neutral,0.98311847448349,tiktok
laba bang puyeng pala bangg,negative,0.9904496073722839,tiktok
jam berapa coretax kerja normal anjaayyy,neutral,0.9868116974830627,twitter
kaya aplikasi buat anak smk,neutral,0.5100316405296326,tiktok
mula mau bikin npwp rasa emosi terus,negative,0.9980180263519287,tiktok
kalau telat lapor pajak denda ribu bulan salah minta maaf,negative,0.936072826385498,tiktok
harga sistem cuma sisa buat tau,negative,0.8461980819702148,tiktok
kata mah aware khusus suara wakil rakyat buat bikin pansus telusur project coretax dana segitu engga sedikit lho ribu milyar rupiah alias,negative,0.5749379992485046,twitter
alhamdulillah amanah proses cepat,positive,0.9990721940994263,tiktok
coba coba siapa kira perlu benah uda bulan sjk launching errornya luar biasa derita,negative,0.999448835849762,tiktok
sistem sistem perintah xixixixi,negative,0.9909821152687073,tiktok
biasa informasi selalu tutup transfaran,negative,0.738936185836792,tiktok
hai kak mohon maaf atas ketidaknyamanannya pandu aktivasi akun coretax sila ikut langkah ikut buka taut sila centang kolom wajib pajak daftar,neutral,0.998327910900116,twitter
harap bayar pajak mesin atm mobile banking tarik bayar tiba muncul lapor kapan diindoensia mudah pajak takut sekarang,positive,0.8429901003837585,tiktok
gabung family tax unit pasti akun coretax aktif cinta koneksi sejati mulai langkah kecil aktivasi cinta ngingetin rangga buat aktifin coretax masa,positive,0.8047460913658142,twitter
wajib mah solat pak buk,neutral,0.9960886240005493,tiktok
mba mirip awkarin,neutral,0.6401867866516113,tiktok
mau lapor error terus,negative,0.9884635806083679,tiktok
ampun sumpah kaya vendor lokal jauh lebih reliable bikin sistem,positive,0.9231972694396973,tiktok
alhamdulillah amanah proses cepat,positive,0.9990721940994263,tiktok
memang balik sap sap,negative,0.9332563281059265,tiktok
bang nunggu muternya umroh dulu,neutral,0.8608623743057251,tiktok
halo kawanpajak selasa kpp pratama cibitung laksana giat edukasi coretax lapor tahun orang pribadi bagi upaya tingkat paham patuh wajib pajak terima kasih serta hadir pajakkitauntukkita,neutral,0.9258278012275696,twitter
lumayan rame jadi berita,positive,0.931556224822998,tiktok
maaf anti coretax,negative,0.9968171715736389,twitter
haha dingin canggih ala xai tak perlu aqua fokus tetap tajam gambar proyek coretax sorot dana idle daerah triliun rupiah bank dukung apbd lebih produktif purbaya benar ambil data dorong mobilisasi bukan cuma pajak,positive,0.46677079796791077,twitter
djp online,neutral,0.9971352815628052,tiktok
lalu giat edukasi aktivasi akun coretax tahun gelar kpp pratama purbalingga asn kabupaten purbalingga ajak paham konsep satu keluarga satu npwp administrasi pajak tertib integrasi,neutral,0.9904327392578125,twitter
coretax bulan kapan bilang mau usut baik sekarang tetap bobrok,negative,0.9993082284927368,twitter
belakang banyak edar situs situs palsu mengatasnamakan coretax djp jangan jadi korban banyak situs tiru sengaja buat curi data pribadi uang situs resmi coretax djp cuma satu,negative,0.994113028049469,twitter
pikir warga paham,negative,0.9993953704833984,tiktok
ooh makanya eror orang pegawai joget,negative,0.9985038042068481,tiktok
triliun triliun gaji kembang biaya pokok,neutral,0.9516518115997314,tiktok
jangan lewat pasuk episode kali podcast cermat spesial hadir kupas tuntas aktivasi akun coretax registrasi kode otorisasi djp sama narasumber suluh pajak ahli madya direktorat phumas djp timon pieter pandu suluh pajak ahli,neutral,0.9967734217643738,twitter
film paling sadis,negative,0.6292385458946228,tiktok
cukup cek hasil kerja dana besar coretax,neutral,0.9974244832992554,twitter
hai kak kakak selaku badan laku potong pph final maksud sistem coretax memang mungkin potong pph terbit bukti potong pph final terbit atas npwp sebut akibat,neutral,0.9097906351089478,twitter
kualitas sampah,negative,0.9941330552101135,tiktok
pake web djp online bingung lapor pajak download form nyari tombol nemu nemu allah,negative,0.9618772268295288,tiktok
kelar huru hara coretax hftt,neutral,0.5742384791374207,twitter
raymond coba pagi kisar jam pagi ceo kalau approved sekitar jam segitu lancar info,negative,0.8947541117668152,tiktok
bikin sri mulyani tri kocak,neutral,0.9449183344841003,tiktok
daftar muat ulang terus,negative,0.9972344040870667,tiktok
masuk rdp bang,neutral,0.9974446296691895,tiktok
kata tahun depan hehe,negative,0.9769624471664429,tiktok
internet aman adik adik mau kuat apa security bobol,negative,0.9926566481590271,tiktok
triliun frontend kek template bootstrap lha china cuma btuh miliar buat bikin deepseek bikin ketar tir amerika,negative,0.9885548949241638,tiktok
eror terus eror terus eror terus begadang tengah malam nunggu luwang isi pulsa penuh batre penuh tetep eror terus,negative,0.9979817867279053,tiktok
mau gila buka coretax anyinkk website perintah anggar,negative,0.8680094480514526,twitter
selamat pagi hari hubung kantor pajak lalu telephone laku kini data aplikasi coretax memang benar kantor pajak aktif laku kini data wajib pajak,neutral,0.9948716163635254,twitter
coretax buat kacau,negative,0.9994402527809143,tiktok
ngeri pinggir jurang bang,positive,0.7603825330734253,tiktok
perintah make programmer magang bang jadi kasih oke sisa buat pribadi,negative,0.8655130863189697,tiktok
pakai bootstrap,neutral,0.5946977734565735,tiktok
pindahajadulu,positive,0.580375075340271,tiktok
hai kak kait sisa stp bayar cek lalu akun coretax menu bayar buat kode billing atas tagih pajak ecek bayar atas stp cek lalu menu buku besar tks rani,neutral,0.996466875076294,twitter
info project neger bang kek lebih erti jadi pmnya,negative,0.5940825343132019,tiktok
waaalaah beda banyak baca keluh coretax ini,negative,0.994963526725769,twitter
erorrrrrrr terusssssssss,negative,0.9101488590240479,tiktok
wajib pajak masukin nomernya mau kudu digit bpjs cuma digit,neutral,0.9970085024833679,tiktok
transparansi kpk soal coretax bikin rakyat lebih yakin hukum tegak buat semua komitmenkpk,positive,0.8240498900413513,twitter
ayooooo speak please dahhh pusing bner,negative,0.9987435936927795,tiktok
hai kak maksud sertifikat elektronik guna aplikasi coretax minta panjang sertel aju tulis kpp daftar isi menandatangani amp sampai formulir minta sertifikat elektronik,neutral,0.9928171634674072,twitter
min arah ibu pernah punya npwp buat akun website coretax muncul terang nomor identitas nasional duplikasi mohon respon arah terima kasih,neutral,0.9987875819206238,twitter
edukasi laksana harap wajib pajak lapor tahun mandiri tepat waktu lalu coretax coretax,neutral,0.9969633221626282,twitter
penasaran make xdrnya apa,negative,0.4607735872268677,tiktok
sumpah kecewa banget anggar dapet sistem coretax bobrok iniiiiiiiiii mungkin sistem bobrok begini dana sampe nyusahin rakyat nama ancur banget negara,negative,0.996889054775238,twitter
kalau buka bukan servernya overload memang verifikasi awal sistem bedain orang buka iseng serius deteksi detak jantung hela nafas usernya,negative,0.9612206220626831,tiktok
aaaaaaa coretax ajg jelas sistem lunoh benerin dulu segala begaya digitalisasi email konfirmasi kagak kirim email user ujug tau ordal kalau mohon tolak minggu kemudian ajg,negative,0.9993457198143005,twitter
mbappe main psg anjir,neutral,0.998401939868927,tiktok
bang buat website buat usaha fotographer berapa kira,neutral,0.9959194660186768,tiktok
bukan server dibenerin malah joget,negative,0.9992796778678894,tiktok
kalah sama web jud,negative,0.9991611242294312,tiktok
lah baru tau bro aplikasi perintah mana bener mana stabil coba sebutin rata semua harap maklum,negative,0.9863331913948059,tiktok
wow,positive,0.8565324544906616,tiktok
kalian sendiriiii wahaiii tim pajakk,negative,0.8400755524635315,tiktok
buat makan lah,neutral,0.9476252198219299,tiktok
rasa website wkwkwkw,negative,0.7626301050186157,tiktok
hai kak apabila npwp lawan transaksi sama laku ubah nama sesuai akta ubah lawan transaksi cukup aju suket lalu coretax kakak tetap potong pph final umkm sesuai suket lawan transaksi baru tks caya,neutral,0.985557496547699,twitter
duh bang kendari bikin gerbang jembatan toronipa coba cek gerbang cuma rangka baja terus buat lihat beton anggar,negative,0.9786754250526428,tiktok
pindah singapura koh pulang rumah ayah biar bisnis lebih tata kalau koko mau tetep indo biar base bisnis singapura regulasi hulu hilir jelas,positive,0.7665472030639648,tiktok
apabila pib tsb muncul prepopulated kakak menginput manual lalu menu efaktur dokumen pajak masuk buat dokumen pajak masuk format isi nomor dokumen coretax nomor daftar pib digit ntpn tks lari,neutral,0.9986730813980103,twitter
alamat email sejak sistem djp pernah ganti masuk coretax muncul notif email cocok anehhh,negative,0.9968793392181396,tiktok
perlu kantor pajak kawanpajak sebentar masa lapor tahun tiba jangan lupa segera aktif akun coretax buat kode otorisasi dulu semua serba online langsung akses aktivasi akun coretax urus pajak makin relax,positive,0.7448984384536743,twitter
mau bayar susah,negative,0.9908617734909058,tiktok
eror mulu eror mulu eror mulu,negative,0.9968998432159424,tiktok
tag pak pur tau akun,negative,0.9905800223350525,tiktok
coretax,positive,0.9597520232200623,twitter
coretax make duit hasil bobrok banget deepseek make dana dollar guncang dunia,negative,0.9925440549850464,tiktok
usut tri uang coretax plis kpk,neutral,0.9984360337257385,tiktok
bobrokk kabinet rakabuming maju polisi indonesia emas demokrat,neutral,0.9711752533912659,tiktok
tag purbaya biar undang,neutral,0.9367613792419434,tiktok
