cleaned_text,sentiment,sentiment_score,source,text,date,rating
biaya juta sisa bagi rata bang,neutral,0.9488593935966492,tiktok,biaya juta sisa bagi rata bang,,
"aplikasi jmbt, kebanyakan dikrp",,,play_store,"aplikasi jmbt, kebanyakan dikrp",2025-05-19 06:02:00,1.0
jadi bagimana solusi kacau semua,negative,0.9992414712905884,tiktok,jadi bagimana solusi kacau semua,,
mending benerin jir webnya error mulu,negative,0.9993699193000792,tiktok,mending benerin jir webnya error mulu,,
"ini apaan minta efin kok gangguan mulu mau bayar pajak gini amat, live chat gak ada fungsi dari pagi sampe sore gk bsa terbuka... sy yg mau bayar di persulit pula gokil. kurang dana kah??? sampe perbaikan aplikasi dan layanan gk bisa",,,play_store,"Ini apaan minta efin kok gangguan mulu mau bayar pajak gini amat, live chat gak ada fungsi dari pagi sampe sore gk bsa terbuka... Sy yg mau bayar di persulit pula gokil. Kurang dana kah??? Sampe perbaikan aplikasi dan layanan gk bisa",2025-02-13 08:20:36,1.0
lahh buka web salah cara bang gmana gitu tau usah bikin video kalau blum tau,negative,0.9989504814147948,tiktok,lahh buka web salah cara bang gmana gitu tau usah bikin video kalau blum tau,,
gw pake xl axiata 😂😂,,,youtube,Gw pake XL axiata 😂😂,2025-11-04,
anj memang coretax jadi kerja jam,neutral,0.5479137897491455,tiktok,anj memang coretax jadi kerja jam,,
kecewa di jaman sekarang mau minta nomer efin harus ke kantor tidak bisa lewat online,,,play_store,kecewa di jaman sekarang mau minta nomer EFIN harus ke kantor tidak bisa lewat online,2025-06-25 01:42:39,1.0
ayo buzzer counter jaga nama baik perintah tunjuk kalian intelek,negative,0.9959000945091248,tiktok,ayo buzzer counter jaga nama baik perintah tunjuk kalian intelek,,
cns,positive,0.4639389514923095,tiktok,cns,,
"pelayanan online kurang memuaskan, aplikasi sering error dan tidak bisa digunakan.banyak kolom diisi sesuai data tp tidak bisa terdeteksi. mohon diperbaiki lg untuk pelayanan online.",,,play_store,"pelayanan online kurang memuaskan, aplikasi sering error dan tidak bisa digunakan.banyak kolom diisi sesuai data tp tidak bisa terdeteksi. mohon diperbaiki lg untuk pelayanan online.",2025-05-07 04:12:44,2.0
apabila mohon sampai lalu coretax sila masuk laman coretax bayar formulir restitusi pajak sila laku isi data minta lengkap masuk dokumen dukung lalu klik submit tks gono,neutral,0.9961615800857544,twitter,apabila mohon sampai lalu coretax sila masuk laman coretax bayar formulir restitusi pajak sila laku isi data minta lengkap masuk dokumen dukung lalu klik submit tks gono,,
bagi tax bentar spaneng mesti bikin betul awal tahun sial memang coretax bikin orang ribet,negative,0.99926096200943,twitter,bagi tax bentar spaneng mesti bikin betul awal tahun sial memang coretax bikin orang ribet,,
laman coretax rupa website kakak akses lalu kak akses coretax pertama kali daftar npwp milik akun djp online sila klik lupa kata sandi laman,neutral,0.9931594133377076,twitter,laman coretax rupa website kakak akses lalu kak akses coretax pertama kali daftar npwp milik akun djp online sila klik lupa kata sandi laman,,
paling cuma masuk kantong pribadi,neutral,0.957851767539978,tiktok,paling cuma masuk kantong pribadi,,
"aplikasi yg tidak pantas untuk di kasih ranting.mau login susah,chat ke cs sama susah,gimana mau laporan pajak kalo aplikasinya seperti ini, menu lupa password juga gk ada👎👎👎👎👎👎",,,play_store,"Aplikasi yg tidak pantas untuk di kasih ranting.mau login susah,chat ke Cs sama susah,gimana mau laporan pajak kalo aplikasinya seperti ini, Menu LUPA PASSWORD juga gk ada👎👎👎👎👎👎",2025-01-14 01:23:58,1.0
gak guna,,,play_store,Gak guna,2025-01-18 09:40:07,1.0
tau corporate milih stack biasa full support bukan base community kayak react jadi wajar milih angular,negative,0.8300344347953796,tiktok,tau corporate milih stack biasa full support bukan base community kayak react jadi wajar milih angular,,
orang orang kayak gin rangkul perintah biar lebih maju,negative,0.9988232254981996,tiktok,orang orang kayak gin rangkul perintah biar lebih maju,,
min sekarang input pib coretax pernah muncul biasa otomatis kemarin mau muncul coretax tulis data temu pdhl pib bulan,negative,0.9763137698173524,twitter,min sekarang input pib coretax pernah muncul biasa otomatis kemarin mau muncul coretax tulis data temu pdhl pib bulan,,
hopeless perintah sekarang,negative,0.9955090284347534,tiktok,hopeless perintah sekarang,,
nik npwp pns pajak resign bakal kunci coretax alas,neutral,0.6245593428611755,twitter,nik npwp pns pajak resign bakal kunci coretax alas,,
buat buat apk sisa gaji buat,neutral,0.8268797397613525,tiktok,buat buat apk sisa gaji buat,,
masya allah admin gercep banget sangat mudah kan buat tinggal kampung jadi nga usah jauh jauh kota buat npwp thank min mau daftar npwp langsung hubung adminya yah insya allah amanah,positive,0.992506206035614,tiktok,masya allah admin gercep banget sangat mudah kan buat tinggal kampung jadi nga usah jauh jauh kota buat npwp thank min mau daftar npwp langsung hubung adminya yah insya allah amanah,,
vendor coretax,negative,0.5362986922264099,tiktok,vendor coretax,,
kode verifikasi yang dikirim lewat email gangguan dan sangat lelet. shingga selalu gagal lapor spt tahunan,,,play_store,Kode verifikasi yang dikirim lewat email gangguan dan sangat lelet. Shingga selalu gagal lapor SPT Tahunan,2025-02-25 07:03:51,1.0
corestress,negative,0.992957592010498,tiktok,corestress,,
soakwoakwoakwok macam keinget abs,negative,0.9989978671073914,tiktok,soakwoakwoakwok macam keinget abs,,
bayar pajak kayak gacha cik,neutral,0.9666306376457214,tiktok,bayar pajak kayak gacha cik,,
bang tracking yuk dana apbn coretax berapa triliun wkwkwk apa lebih,neutral,0.9523749351501464,twitter,bang tracking yuk dana apbn coretax berapa triliun wkwkwk apa lebih,,
kecil kak dana alat tulis sampe triliun,negative,0.7131829261779785,tiktok,kecil kak dana alat tulis sampe triliun,,
baru pusing gara masuk website coretax kasih kuis kalian bagaimana cara masuk andai punya akun website pajak lama djponline sekarang masuk website baru data lama apa laku buat akun,negative,0.9855432510375975,twitter,baru pusing gara masuk website coretax kasih kuis kalian bagaimana cara masuk andai punya akun website pajak lama djponline sekarang masuk website baru data lama apa laku buat akun,,
kontrak buat pakai coretax kan siapa milik usaha uber duit negara tuh,negative,0.996023178100586,tiktok,kontrak buat pakai coretax kan siapa milik usaha uber duit negara tuh,,
masuk developer paling juta,negative,0.5108548998832703,tiktok,masuk developer paling juta,,
tumben banget website coretax lot banget biasa ngerjain jam gin lancar poooooul,negative,0.9747256636619568,twitter,tumben banget website coretax lot banget biasa ngerjain jam gin lancar poooooul,,
bisik musti ganti semua tuh,negative,0.9593017101287842,tiktok,bisik musti ganti semua tuh,,
temen pusing gegara coretax sampe gawe jam,negative,0.998319447040558,tiktok,temen pusing gegara coretax sampe gawe jam,,
koruptor,negative,0.9981108903884888,tiktok,koruptor,,
masa biaya kaya gitu kalah sama server tiktok indonesia live video jam,negative,0.974599838256836,tiktok,masa biaya kaya gitu kalah sama server tiktok indonesia live video jam,,
kalau gimna apk tokopedia shoppee blibli olx apa,neutral,0.992521345615387,tiktok,kalau gimna apk tokopedia shoppee blibli olx apa,,
buah blunder kalau berani bilang security server aman semua system aman,negative,0.9963704347610474,tiktok,buah blunder kalau berani bilang security server aman semua system aman,,
real memang lebih buat awam banget sama pajak mah musuh excel sama coretax sering down,negative,0.9967098236083984,twitter,real memang lebih buat awam banget sama pajak mah musuh excel sama coretax sering down,,
awas jangan keliru alamat situs coretax asli,negative,0.9027266502380372,twitter,awas jangan keliru alamat situs coretax asli,,
progress bang lebih parah kali,positive,0.5029385685920715,tiktok,progress bang lebih parah kali,,
review bang kalau buka,negative,0.9886220097541808,tiktok,review bang kalau buka,,
tangkap layar tunjuk tulis server coretax layar login sistem windows komputer salah satu akun user guna nama server coretax,neutral,0.9964708089828492,twitter,tangkap layar tunjuk tulis server coretax layar login sistem windows komputer salah satu akun user guna nama server coretax,,
"tolong perbaiki lagi, sudah bagus masyarakat banyak yang mau taat pajak tapi app nya malah ga jelas",,,play_store,"Tolong perbaiki lagi, sudah bagus masyarakat banyak yang mau taat pajak tapi app nya malah ga jelas",2025-03-03 01:39:46,1.0
"membuat npwp susah, udah pajak, susah, pajak gblk",,,play_store,"membuat NPWP susah, udah pajak, susah, pajak gblk",2025-09-18 09:36:23,1.0
jng review,negative,0.7488396167755127,tiktok,jng review,,
pantes kemarin ereg lot bngt nyata ganti coretax lot,negative,0.9993293285369872,tiktok,pantes kemarin ereg lot bngt nyata ganti coretax lot,,
🙄.. pak purbaya harus punya tim koki dan dapur khusus untuk menyiapkan masakan dan minum setiap harinya... 😐,,,youtube,"🙄.. Pak Purbaya harus punya tim koki dan dapur khusus untuk menyiapkan masakan dan minum setiap harinya...

😐",2025-11-04,
"ini mreka ngapain sih? katanya mau d buat era digital, tp live chat aja g ada yg on. d keterangan ada setiap hari kerja jam 8 udah start. tp nyatanya nihil. malas yg ter organisir. ngrusak fasilitas publik. uda d pajakin, d persulit.",,,play_store,"Ini mreka ngapain sih? Katanya mau d buat era digital, tp live chat aja g ada yg on. D keterangan ada setiap hari kerja jam 8 udah start. Tp nyatanya nihil. Malas yg ter organisir. Ngrusak fasilitas publik. Uda d pajakin, d persulit.",2025-03-11 01:46:39,1.0
tepuk coretax dulu brin,negative,0.5186986923217773,twitter,tepuk coretax dulu brin,,
memang coretax bikin gereget suka errorr eee,negative,0.9982308745384216,tiktok,memang coretax bikin gereget suka errorr eee,,
meski liat komen hujat abis an,negative,0.9990793466567992,tiktok,meski liat komen hujat abis an,,
"kecewa kok 2025 makin sulit untuk mengurus kartu npwp dan efin,, padahal mau bayar pajak kok di persulit",,,play_store,"Kecewa kok 2025 makin sulit untuk mengurus kartu NPWP dan efin,, Padahal mau bayar pajak kok di persulit",2025-01-10 16:46:32,1.0
milyar rupiah,positive,0.98147451877594,tiktok,milyar rupiah,,
hai kak website coretax kompensasi otomatis muncul normal masa ikut lapor sebut masuk status betul kak dashboard kompensasi muncul mohon tunggu cek,neutral,0.950872838497162,twitter,hai kak website coretax kompensasi otomatis muncul normal masa ikut lapor sebut masuk status betul kak dashboard kompensasi muncul mohon tunggu cek,,
hari down terus eror,negative,0.9985675811767578,tiktok,hari down terus eror,,
itikad baik kong bagaimana dana speed orang coretax masalah sakti tak mau kalah ikut ngadat harap tetes embun jadi laba,negative,0.9992196559906006,twitter,itikad baik kong bagaimana dana speed orang coretax masalah sakti tak mau kalah ikut ngadat harap tetes embun jadi laba,,
"mas david ini lebih kompeten di bidangnya,, coba pak purbaya tau chanel ini.",,,youtube,"mas david ini lebih kompeten di bidangnya,, coba pak purbaya tau chanel ini.",2025-11-04,
laku clear cache amp cookies browser guna private browser incognito window akses coretax guna browser perangkat coba kala,neutral,0.9973875880241394,twitter,laku clear cache amp cookies browser guna private browser incognito window akses coretax guna browser perangkat coba kala,,
"aplikasi pemerintah gak pernah ada yang bener, aplikasi cacat !!!",,,play_store,"Aplikasi pemerintah gak pernah ada yang bener, aplikasi cacat !!!",2025-04-22 01:36:11,1.0
"waktu pembuatan npwp saya menggunakan email teman saya, kemudian saya coba registrasi akun di djp tidak bisa, saya sudah mengganti email lama dengan yang baru tapi saat saya coba registrasi akun di djp tetap tidak bisa, kode eror (email terdeteksi telah di gunakan wajib pajak lain) padahal emil saya tidak pernah saya gunakan untuk registrasi akun djp, ternyata email lama yang saya ganti tetap masih terdaftar, mohon bantuannya",,,play_store,"waktu pembuatan NPWP saya menggunakan email teman saya, kemudian saya coba registrasi akun di djp tidak bisa, saya sudah mengganti email lama dengan yang baru tapi saat saya coba registrasi akun di djp tetap tidak bisa, kode eror (email terdeteksi telah di gunakan wajib pajak lain) padahal emil saya tidak pernah saya gunakan untuk registrasi akun djp, ternyata email lama yang saya ganti tetap masih terdaftar, mohon bantuannya",2025-08-01 11:53:40,1.0
mulai aktivasi akun hingga oleh kode otorisasi djp semua wajib laku dukung modernisasi sistem pajak indonesia aktivasi akun coretax urus pajak makin relax cek pandu lengkap,neutral,0.9581711292266846,twitter,mulai aktivasi akun hingga oleh kode otorisasi djp semua wajib laku dukung modernisasi sistem pajak indonesia aktivasi akun coretax urus pajak makin relax cek pandu lengkap,,
sangat membantu 🙏 lanjutkan....!!!,,,play_store,sangat membantu 🙏 lanjutkan....!!!,2025-05-28 03:32:36,5.0
email sesuai padahal email dpake lama lapor pajak,negative,0.9811936020851136,tiktok,email sesuai padahal email dpake lama lapor pajak,,
luar biasa mas...hidup coder indonesia...abaikan komentar buruk para bangsat yg ga punya nasionalisme,,,youtube,Luar biasa mas...hidup coder indonesia...abaikan komentar buruk para bangsat yg ga punya nasionalisme,2025-11-04,
kak aktivasi wajib kantor pajak dlu baru bsa login,neutral,0.99710613489151,tiktok,kak aktivasi wajib kantor pajak dlu baru bsa login,,
capek gara coretex tagar kaburajadulu makin gema,negative,0.9987273812294006,tiktok,capek gara coretex tagar kaburajadulu makin gema,,
lemot,,,play_store,Lemot,2025-02-17 06:55:28,1.0
hai kak mohon maaf atas ketidaknyamanannya sila kakak coba langkah langkah ikut akses coretax laku clear cache cookies browser guna new private window new incognito window,neutral,0.996926486492157,twitter,hai kak mohon maaf atas ketidaknyamanannya sila kakak coba langkah langkah ikut akses coretax laku clear cache cookies browser guna new private window new incognito window,,
mas tunggu surat tagih,neutral,0.993151307106018,tiktok,mas tunggu surat tagih,,
betul layer 1 n 2 sudah oke cuman sisa yg layer 3 masih d lg bulan des baru bisa ambil alih,,,youtube,Betul layer 1 n 2 sudah oke cuman sisa yg layer 3 masih d LG bulan des baru bisa ambil alih,2025-11-04,
kalau bayar billing ganti coretax,neutral,0.9822304844856262,tiktok,kalau bayar billing ganti coretax,,
gek klean bikin dak lewat djp,neutral,0.9979998469352722,tiktok,gek klean bikin dak lewat djp,,
iya,,,play_store,iya,2025-09-13 00:29:14,2.0
terimakasih kasih banyak min buat cpeat ribet ribet,positive,0.9788253903388976,tiktok,terimakasih kasih banyak min buat cpeat ribet ribet,,
budget milyar hasil kek,neutral,0.3614746034145355,tiktok,budget milyar hasil kek,,
tdk berfungsi dgn baik.,,,play_store,Tdk berfungsi dgn baik.,2025-06-02 04:51:28,1.0
karena dokumen spmkp rupa dokumen kpp kppn spmkp masuk coretax wajib pajak kak,neutral,0.9951218962669371,twitter,karena dokumen spmkp rupa dokumen kpp kppn spmkp masuk coretax wajib pajak kak,,
hidup cuma sekali jadi wni,negative,0.9987698197364808,tiktok,hidup cuma sekali jadi wni,,
oke,,,play_store,oke,2025-03-24 02:13:19,3.0
hai kak aktivasi apa maksud kak akses akun wajib pajak laku lalu website kak aktivasi akun wajib pajak coretax lalu website registrasi akun wajib pajak djp online lalu website,neutral,0.997490644454956,twitter,hai kak aktivasi apa maksud kak akses akun wajib pajak laku lalu website kak aktivasi akun wajib pajak coretax lalu website registrasi akun wajib pajak djp online lalu website,,
semua min laku suruh tetap kalau bner mampu coretax tangan balik website djp lama jangan jdikan kelinci coba terus benar muak kalian laku,negative,0.9987806677818298,twitter,semua min laku suruh tetap kalau bner mampu coretax tangan balik website djp lama jangan jdikan kelinci coba terus benar muak kalian laku,,
males bayar ngurus pajak soal hak warga negara banyak penuh sama perintah,negative,0.9977554678916932,tiktok,males bayar ngurus pajak soal hak warga negara banyak penuh sama perintah,,
mantap bang terus suara,positive,0.9992412328720092,tiktok,mantap bang terus suara,,
m pajak no ribet,,,play_store,m Pajak no Ribet,2025-08-14 06:35:23,5.0
langsung website coretax waktu ribet kendala device enak kpp langsung nder,neutral,0.7895253896713257,twitter,langsung website coretax waktu ribet kendala device enak kpp langsung nder,,
hai kak mohon maaf atas ketidaknyamanannya akses coretax sila kakak coba beberapa langkah ikut clear cache amp cookies browser guna browser perangkat beda guna incognito window private window coba kala,neutral,0.9923366904258728,twitter,hai kak mohon maaf atas ketidaknyamanannya akses coretax sila kakak coba beberapa langkah ikut clear cache amp cookies browser guna browser perangkat beda guna incognito window private window coba kala,,
arti celah,negative,0.6628478765487671,tiktok,arti celah,,
aktivasi akun coretax urus pajak makin relax cek pandu,neutral,0.9971752166748048,twitter,aktivasi akun coretax urus pajak makin relax cek pandu,,
aaaaaaa coretax ajg jelas sistem lunoh benerin dulu segala begaya digitalisasi email konfirmasi kagak kirim email user ujug tau ordal kalau mohon tolak minggu kemudian ajg,negative,0.9993457198143004,twitter,aaaaaaa coretax ajg jelas sistem lunoh benerin dulu segala begaya digitalisasi email konfirmasi kagak kirim email user ujug tau ordal kalau mohon tolak minggu kemudian ajg,,
cuma coretax samsat kadang gitu,negative,0.8265587687492371,tiktok,cuma coretax samsat kadang gitu,,
huh siapa sich vendor,negative,0.9955254197120668,tiktok,huh siapa sich vendor,,
tengah masuk kantong,negative,0.5268721580505371,tiktok,tengah masuk kantong,,
halaman login sila isi username password captcha sesuai lanjut klik tombol login jangan tekan tombol enter akses coretax kakak laku langkah ikut,neutral,0.9973461627960204,twitter,halaman login sila isi username password captcha sesuai lanjut klik tombol login jangan tekan tombol enter akses coretax kakak laku langkah ikut,,
full text,positive,0.9974708557128906,twitter,full text,,
jumat stress perkara coretax senin kopra ikut sieeee,negative,0.9977165460586548,twitter,jumat stress perkara coretax senin kopra ikut sieeee,,
coretax jadi corestress coretax dana besar hasil kaya tai coretax wajib pajak jadi kelinci coba,negative,0.6439669132232666,twitter,coretax jadi corestress coretax dana besar hasil kaya tai coretax wajib pajak jadi kelinci coba,,
gelap kak,neutral,0.9838612675666808,tiktok,gelap kak,,
setuju telkom dan anak usaha telkomsat (tekom bxxxsat) memang kompeni. di papua dia pake starlink dijual 15jt/bulan ke rakyatnya. padahal harga aslinya 750rb. apa gak kolonial sama rakyatnya sendiri??? untung sekarang starlink masuk b2c jd ga kepegang sama mereka.,,,youtube,Setuju Telkom dan anak usaha telkomsat (tekom bxxxsat) memang kompeni. Di Papua dia pake Starlink dijual 15jt/bulan ke rakyatnya. Padahal harga aslinya 750rb. Apa gak kolonial sama rakyatnya sendiri??? Untung sekarang Starlink masuk B2C jd ga kepegang sama mereka.,2025-11-04,
sering lihat kmu bro bulan romadhon salam varren,neutral,0.6990193724632263,tiktok,sering lihat kmu bro bulan romadhon salam varren,,
permisi kak senin pagi mau buat faktur keluar coretax email lawan transaksi muncul pengaruh bagaimana solusi,neutral,0.9296093583106996,twitter,permisi kak senin pagi mau buat faktur keluar coretax email lawan transaksi muncul pengaruh bagaimana solusi,,
buat aplikasi pake chatgpt,neutral,0.9893075823783876,tiktok,buat aplikasi pake chatgpt,,
gua mau daftar pagi verifiksi email sama nmer malam baru verifikasi anehhhh aplikasi apa coba,negative,0.9992547631263732,tiktok,gua mau daftar pagi verifiksi email sama nmer malam baru verifikasi anehhhh aplikasi apa coba,,
​ cie buzzer ngambek,,,youtube,​ @tokokuchiki874 cie buzzer ngambek,2025-11-04,
apa,negative,0.9810201525688172,tiktok,apa,,
kayak tau pake rapat lah,negative,0.5386956930160522,tiktok,kayak tau pake rapat lah,,
ini aplikasi untuk apa? tidak berguna sama sekali atau cuma buat aplikasi untuk menghabiskan anggaran saja.,,,play_store,Ini aplikasi untuk apa? Tidak berguna sama sekali Atau cuma buat aplikasi untuk menghabiskan anggaran saja.,2025-01-30 09:55:16,1.0
"proses pengiriman kode otp dan sejenisnya pada email atau nomor sms, tidak ontime.",,,play_store,"Proses pengiriman kode otp dan sejenisnya pada email atau nomor sms, tidak ontime.",2025-03-17 03:38:10,1.0
daftar data ekonomi terus tiba tiba halaman awal sekarang verifikasi nomor,neutral,0.9679256677627563,tiktok,daftar data ekonomi terus tiba tiba halaman awal sekarang verifikasi nomor,,
lobi bang tau masuk,positive,0.8623311519622803,tiktok,lobi bang tau masuk,,
lancar kok coretax hari,positive,0.9250304102897644,tiktok,lancar kok coretax hari,,
masuk dompet masing masing,neutral,0.9339274168014526,tiktok,masuk dompet masing masing,,
benerin dulu bolo jangan error jangan error jangan error,negative,0.9391690492630004,tiktok,benerin dulu bolo jangan error jangan error jangan error,,
pengiriman kode verifikasi nye ke email lama bngt udh kaya nunggu hidayah,,,play_store,Pengiriman kode verifikasi nye ke email lama bngt udh kaya nunggu hidayah,2025-02-28 01:20:32,2.0
sayaaa aktivasi slalu gagal,negative,0.9991663694381714,tiktok,sayaaa aktivasi slalu gagal,,
gak usah dihubung2kan orang belum jelas juga,,,youtube,Gak usah dihubung2kan  orang belum jelas juga,2025-11-04,
"buruk tak bisa mendaftar disini g ada kolom pendaftaran , pekook",,,play_store,"Buruk tak bisa mendaftar disini g ada kolom pendaftaran , Pekook",2025-02-12 17:09:16,1.0
web sampe masuk kantong brp tuh,negative,0.9985020160675048,tiktok,web sampe masuk kantong brp tuh,,
pojok pajak kpp pratama pondok gede kantor camat pondok melati tim kpp pratama pondok gede laksana giat pojok pajak tanggal november fokus aktivasi akun coretax minta kode otorisasi djp,neutral,0.9982695579528807,twitter,pojok pajak kpp pratama pondok gede kantor camat pondok melati tim kpp pratama pondok gede laksana giat pojok pajak tanggal november fokus aktivasi akun coretax minta kode otorisasi djp,,
"aplikasi departemen korup , jadi gini sistemnya kacau semua padahal no. efin no. npwp sudah saya simpan dan sandinya jg tapi tetap tidak bisa masuk",,,play_store,"aplikasi departemen korup , jadi gini sistemnya kacau semua padahal no. efin no. NPWP sudah saya simpan dan sandinya jg tapi tetap tidak bisa masuk",2025-03-02 11:33:19,1.0
daftar buat npwp dicoretax pajak lot gampang error terus kemarin daftar kaga mulu,negative,0.9981118440628052,tiktok,daftar buat npwp dicoretax pajak lot gampang error terus kemarin daftar kaga mulu,,
kenapa kode verifikasi otp susah masuk nya padahal saya mau daftar aneh banget.,,,play_store,Kenapa kode verifikasi OTP susah masuk nya padahal saya mau daftar aneh banget.,2025-02-09 06:28:56,1.0
gelap kak,neutral,0.9838612675666808,tiktok,gelap kak,,
lama dapat kode otp nya,,,play_store,lama dapat kode otp nya,2025-09-21 19:05:19,1.0
ubah lalu coretax laku menu portal profil informasi umum klik tombol edit sila ubah nomor telepon daftar detail kontak alamat unit kerja kpp lihat laman ikut tks dana,neutral,0.9986121654510498,twitter,ubah lalu coretax laku menu portal profil informasi umum klik tombol edit sila ubah nomor telepon daftar detail kontak alamat unit kerja kpp lihat laman ikut tks dana,,
waduh data data aman,negative,0.9979928731918336,tiktok,waduh data data aman,,
kunci aktivasi akun coretax kawanpajak segera aktif akun langkah penting mudah efisiensi seluruh administrasi paja dukung modernisasi sistem pajak indonesia cek pandu,neutral,0.946222960948944,twitter,kunci aktivasi akun coretax kawanpajak segera aktif akun langkah penting mudah efisiensi seluruh administrasi paja dukung modernisasi sistem pajak indonesia cek pandu,,
nyata gua emosi wajar kan sama coretax raymond chin sampe begini reaksi,negative,0.9975379705429076,tiktok,nyata gua emosi wajar kan sama coretax raymond chin sampe begini reaksi,,
pikir pegawai pajak gimna cara ambil korupsi dulu,negative,0.9950814247131348,tiktok,pikir pegawai pajak gimna cara ambil korupsi dulu,,
cari cuan terus kah,,,youtube,Cari cuan terus kah,2025-11-04,
allah buka coretax tarik napas dulu,neutral,0.883817195892334,twitter,allah buka coretax tarik napas dulu,,
"verifikasi lewat email kode aja susah banget, lama proses ya.",,,play_store,"Verifikasi lewat email kode aja susah banget, lama proses ya.",2025-03-17 03:37:23,1.0
tinggl coba bobol kalau standart bukti record video terus kirim purbaya atw direksi coretax biar tindak lanjut skedar omong doang,negative,0.750337541103363,tiktok,tinggl coba bobol kalau standart bukti record video terus kirim purbaya atw direksi coretax biar tindak lanjut skedar omong doang,,
ngantri jam kantor pajak mau bantu bapak lapor susah banget esok balik kelar sampe sekarang,negative,0.996168315410614,tiktok,ngantri jam kantor pajak mau bantu bapak lapor susah banget esok balik kelar sampe sekarang,,
jelak sekali baru di buka keluar sendri,,,play_store,jelak sekali baru di buka keluar sendri,2025-03-23 01:58:11,1.0
mau tanya nomor waktu dulu regis npwp lama banget ngak aktif nomor nah bagaimana cara aktifasi coretax kantor pajak,neutral,0.9273530840873718,tiktok,mau tanya nomor waktu dulu regis npwp lama banget ngak aktif nomor nah bagaimana cara aktifasi coretax kantor pajak,,
tidak membantu sama sekali. gitu aja udah.,,,play_store,Tidak membantu sama sekali. Gitu aja udah.,2025-01-11 04:23:03,1.0
kya tau bang,negative,0.9961605072021484,tiktok,kya tau bang,,
kemaren ngurus pajak kpp kocak sampe buka laptop trmsuk laptop semua loading kira intrnet lot hotspot provider terus gnti pake wifi kantor pajak sama kacau kalau jadi bgini doank,negative,0.9993368983268738,tiktok,kemaren ngurus pajak kpp kocak sampe buka laptop trmsuk laptop semua loading kira intrnet lot hotspot provider terus gnti pake wifi kantor pajak sama kacau kalau jadi bgini doank,,
akses coretax sila coba clear cookies cache browser guna lalu mohon sedia coba akses coretax guna private window incognito window browser tks dana,neutral,0.997050404548645,twitter,akses coretax sila coba clear cookies cache browser guna lalu mohon sedia coba akses coretax guna private window incognito window browser tks dana,,
hai kak login akses simulator coretax guna nik digit tata cara guna simulator coretax ikut akses simulator coretax lalu proses registrasi wajib pajak,neutral,0.9982403516769408,twitter,hai kak login akses simulator coretax guna nik digit tata cara guna simulator coretax ikut akses simulator coretax lalu proses registrasi wajib pajak,,
mau bayar pajak sulit kalau bayar,negative,0.9981011748313904,tiktok,mau bayar pajak sulit kalau bayar,,
halah mungkin non teknis kale kalau dpr ikut mumpung,negative,0.9744086265563964,tiktok,halah mungkin non teknis kale kalau dpr ikut mumpung,,
hai kak kakak laku proses aktivasi akun wajib pajak laman coretax iya apabila proses aktivasi akun wajib pajak hasil kakak terima surat terbit akun kakak hubung kring pajak telepon live chat website,neutral,0.9982194304466248,twitter,hai kak kakak laku proses aktivasi akun wajib pajak laman coretax iya apabila proses aktivasi akun wajib pajak hasil kakak terima surat terbit akun kakak hubung kring pajak telepon live chat website,,
buka website gabisaaa,negative,0.997712254524231,tiktok,buka website gabisaaa,,
lapor,neutral,0.9985162615776062,tiktok,lapor,,
"coretax cupu, budget aja gede",,,youtube,"Coretax cupu, budget aja gede",2025-11-04,
rasa bukan sistem salah bawa psikolog pegawenya,positive,0.5069852471351624,tiktok,rasa bukan sistem salah bawa psikolog pegawenya,,
indo indo ngakak,positive,0.9986164569854736,tiktok,indo indo ngakak,,
mana basisnya ngomong coretax mati seminggu buat npwp bang pinter?.g mungkin kan sepinter abang ini berdasarkan “kata temen” doang.tanggal berapa itu ? .kl masih belajar buat2 cerita jangan lah pake2 cap merah segala bilang mati seminggu.,,,youtube, @davidalfasunarna mana basisnya ngomong CORETAX MATI SEMINGGU BUAT NPWP bang pinter?.G mungkin kan sepinter abang ini berdasarkan “kata temen” doang.Tanggal berapa itu ? .Kl masih belajar buat2 cerita jangan lah pake2 cap merah segala bilang MATI SEMINGGU.,2025-11-04,
alhamdulillah punya jadi makasih kakanya,positive,0.9397497773170472,tiktok,alhamdulillah punya jadi makasih kakanya,,
bjir tembus rdp tuh,neutral,0.7724210023880005,tiktok,bjir tembus rdp tuh,,
mjb kak punya kakak lapor ppn lewat coretax soalmya coretax opsi ganti belum centang,neutral,0.9890080690383912,twitter,mjb kak punya kakak lapor ppn lewat coretax soalmya coretax opsi ganti belum centang,,
pernah registrasi akun djp coretax baru lapor nnti waktu registrasi lalu coretax daftar sini input nik muncul informasi nik daftar arti laku harus aktivasi akun wajib pajak,neutral,0.9948351383209229,twitter,pernah registrasi akun djp coretax baru lapor nnti waktu registrasi lalu coretax daftar sini input nik muncul informasi nik daftar arti laku harus aktivasi akun wajib pajak,,
tara apk kacang jual toko oren,neutral,0.9946554899215698,tiktok,tara apk kacang jual toko oren,,
siapasih ngelola website coretax yaallah kapan benernya,negative,0.7772969603538513,twitter,siapasih ngelola website coretax yaallah kapan benernya,,
coret,,,youtube,Coret,2025-11-04,
kuontolll proyek cok coretax bener make dana segitu ngentod,positive,0.9078907370567322,twitter,kuontolll proyek cok coretax bener make dana segitu ngentod,,
email bagaimana,negative,0.979478657245636,tiktok,email bagaimana,,
